latitude,longitude
37.77643453,-122.4202087
37.72742825,-122.4003877
37.75121593,-122.4013058
37.75135451,-122.4011565
37.77431016,-122.4001862
37.75162421,-122.3965127
37.73606975,-122.4218593
37.73510535,-122.4238018
37.74943317,-122.39908
37.77024187,-122.4014402
37.73615653,-122.4208942
37.72915807,-122.3997396
37.72709281,-122.40405
37.77381184,-122.4023531
37.73847968,
37.75302437,-122.3992586
37.76400301,-122.4046642
37.75077953,-122.3993237
37.77393397,-122.3955373
37.76772512,-122.4205634
37.72347965,-122.4030523
37.73799931,-122.4176165
37.76919362,-122.399927
37.74667613,-122.4006084
37.74026212,-122.4229364
37.77407063,-122.417598
37.77031799,-122.4179063
37.73077956,-122.399452
37.76676531,-122.4007539
37.77436776,-122.4131425
37.73255546,-122.3982528
37.77323632,-122.3993892
37.73676496,-122.4217974
37.76859547,-122.3989833
37.77149116,-122.3988705
37.73920826,-122.4161591
37.74169038,-122.4176503
37.7387031,-122.4169353
37.74950617,-122.3981078
37.73735884,-122.4187428
37.77512837,-122.4238048
37.76782426,-122.4017166
37.72933478,-122.401489
37.74966736,-122.4008259
37.74238856,-122.4195649
37.74755602,-122.4025239
37.76534253,-122.4035389
37.77309318,-122.4229845
37.74145955,-122.4214777
37.75296347,-122.4002285
37.77462197,-122.4070307
37.74031298,-122.4194379
37.73731825,-122.4167383
37.7641162,-122.4026334
37.76931991,-122.3993057
37.73932434,-122.4192304
37.7312052,-122.4011903
37.74956897,-122.4028176
37.75230944,-122.4005474
37.76922858,-122.4271121
37.77188981,-122.3971368
37.77047057,-122.4037301
37.77185243,-122.4247066
37.72881038,-122.3987463
37.74114705,-122.4182363
37.73840804,-122.4207087
37.72969801,-122.3999939
37.75088917,-122.3996087
37.7752959,-122.4219513
37.74519023,-122.4228774
37.76934093,-122.4097665
37.7531493,-122.4011694
37.75493544,-122.4014429
37.74892431,-122.3985823
37.76699312,-122.4184568
37.75406663,-122.3997659
37.7672969,-122.4240923
37.73468233,-122.4189382
37.74279188,-122.4217523
37.74987316,-122.4026359
37.74572604,-122.4008221
37.77402441,-122.4018977
37.77223578,-122.417316
37.72751272,-122.4006513
37.77156618,-122.4257725
37.76473496,-122.4280586
37.77001893,-122.4213805
37.7637852,-122.394992
37.76921589,-122.4223631
37.7713279,-122.4170599
37.73039122,-122.3973941
37.74079973,-122.4185386
37.7445037,-122.421373
37.77517394,-122.3968574
37.72916065,-122.3993576
37.74391433,-122.4221597
37.76252288,-122.4271233
37.76571643,-122.4232488
37.77177819,-122.4207242
37.76710353,-122.3999549
37.74387188,-122.4251071
37.73350822,-122.399931
37.75152564,-122.3968166
37.73804051,-122.4176891
37.76925028,-122.400295
37.73962897,-122.4220586
37.77294985,-122.3978583
37.7720685,-122.4034352
37.7336005,-122.3971361
37.74256166,-122.4211065
37.74224999,-122.4197568
37.77320325,-122.3967365
37.76899805,-122.4044412
37.77309934,-122.3983392
37.77332853,-122.399083
37.77249752,-122.3969888
37.74821163,-122.3980595
37.76765493,-122.4192693
37.7349623,-122.4011168
37.72833185,-122.4018257
37.77168798,-122.4116115
37.7703867,-122.4233447
37.7384999,-122.4296179
37.75228631,-122.3983236
37.7427203,-122.4173532
37.74479113,-122.4177276
37.74666026,-122.399064
37.7679002,-122.39541
37.73621742,-122.4190175
37.74934125,-122.4032703
37.74274442,-122.4198597
37.74368785,-122.4207268
37.73033365,-122.4035306
37.76888734,-122.3995146
37.77337822,-122.3994885
37.73006118,-122.4025084
37.75233814,-122.4017193
37.73850775,-122.4221512
37.7392659,-122.4194706
37.77457253,-122.3980432
37.77185816,-122.3973232
37.77228145,-122.4036333
37.74833108,-122.3995443
37.73895069,-122.4203565
37.76553933,-122.4214153
37.75156631,-122.4006201
37.75204686,-122.3999189
37.74982296,-122.3995551
37.74788195,-122.4042452
37.74516893,-122.4185532
37.73112593,-122.4013393
37.7766158,-122.4176722
37.77639853,-122.4209979
37.7518827,-122.3997435
37.75020227,-122.395413
37.74170553,-122.4192903
37.77092743,-122.4162954
37.75029138,-122.399289
37.77744022,-122.4259891
37.75167005,-122.4000175
37.72588644,-122.3978165
37.72955629,-122.4035307
37.74278544,-122.422426
37.72660397,-122.4036455
37.72972702,-122.3987668
37.74824103,-122.4022595
37.76620686,-122.3922161
37.76889781,-122.3986495
37.7294388,-122.4003143
37.74108507,-122.424674
37.76878669,-122.3984141
37.77106457,-122.4190429
37.72894404,-122.399097
37.74916429,-122.3950553
37.7665773,-122.4180072
37.73181672,-122.3994672
37.76764235,-122.4174874
37.76837846,-122.401354
37.74790566,-122.3997678
37.77013128,-122.4183699
37.74250334,-122.4217303
37.7342264,-122.4166846
37.75437521,-122.3989944
37.73830781,-122.4185865
37.7737834,-122.4257777
37.76709812,-122.426248
37.77234314,-122.4263862
37.74132554,-122.4185407
37.74165722,-122.414366
37.74654647,-122.4029242
37.73110367,-122.4020973
37.74385844,-122.417082
37.73869429,-122.4240221
37.77249863,-122.3965103
37.77211958,-122.4189772
37.76409755,-122.4168741
37.76443802,-122.3966058
37.73056091,-122.397124
37.73730605,-122.416214
37.7472879,-122.4192071
37.77158337,-122.4062514
37.74058312,-122.4189651
37.77534928,-122.4228163
37.74667514,-122.4025145
37.74861846,-122.4024221
37.77134888,-122.398261
37.7322675,-122.3986015
37.74986084,-122.4031759
37.77250652,-122.4159786
37.74917004,-122.4012802
37.76813864,-122.4001752
37.77207351,-122.3995905
37.73037305,-122.3980412
37.74762134,-122.4010246
37.76794701,-122.4006304
37.73985685,-122.4189389
37.77065963,-122.398732
37.7669519,-122.4187828
37.7486278,-122.4000791
37.7702137,-122.4234009
37.74849652,-122.4022988
37.74111401,-122.421238
37.75260383,-122.3966457
37.72916315,-122.4007295
37.74789586,-122.3990416
37.74050575,-122.4256733
37.76957359,-122.4013297
37.75160668,-122.3980913
37.77475315,-122.3957298
37.73905945,-122.4231816
37.73116402,-122.4008547
37.74845954,-122.402747
37.72907459,-122.3991877
37.72970615,-122.3990395
37.72807387,-122.3972288
37.73801981,-122.4223711
37.73024773,-122.4004069
37.74208424,-122.4178443
37.74957159,-122.3987757
37.74106621,-122.4200231
37.75095184,-122.4003272
37.76423383,-122.4253745
37.76443595,-122.3937897
37.73159387,-122.3987796
37.73285524,-122.4018614
37.75140438,-122.3995847
37.74844308,-122.399943
37.76721364,-122.4176681
37.74867015,-122.3957034
37.73010601,-122.4009001
37.73349033,-122.4006769
37.74009729,-122.4186363
37.73183577,-122.400278
37.77167153,-122.4014654
37.73028534,-122.4009499
37.73323114,-122.3996466
37.76956459,-122.417902
37.74925696,-122.3978185
37.73245209,-122.3991042
37.73102864,-122.4027914
37.73811181,-122.423866
37.77448623,-122.4227114
37.7273122,-122.3998681
37.74805086,-122.400964
37.74364058,-122.4217586
37.76470143,-122.4173392
37.75111349,-122.4004171
37.72905454,-122.4003836
37.76427318,-122.4182644
37.72934755,-122.400842
37.75141212,-122.3993042
,-122.3964433
37.72794658,-122.4036911
37.73970458,-122.4219113
37.78055416,-122.4120713
37.74022511,-122.4193084
37.74919039,-122.3999551
37.7505321,-122.4041988
37.74098097,-122.4219336
37.74879966,-122.4018986
37.76973147,-122.398892
37.74116928,-122.4201238
37.73238775,-122.400405
37.74171763,-122.4201765
37.77213779,-122.421465
37.73933379,-122.4220386
37.74067648,-122.4218235
37.73002726,-122.4022843
37.77323801,-122.4021901
37.72479073,-122.4029043
37.75039213,-122.3976249
37.76986313,-122.3984686
37.77239555,-122.4241896
37.74302406,-122.4210109
37.77261882,-122.4164226
37.76898679,-122.4008488
37.77355237,-122.4027642
37.74942662,-122.4006966
37.73296454,-122.4007481
37.77191914,-122.4232246
37.74391455,-122.4192218
37.75011857,-122.4006073
37.73510937,-122.4201988
37.75140137,-122.3988705
37.74995418,-122.3993888
37.75212158,-122.4027262
37.73037223,-122.401002
37.74300889,-122.4180902
37.74974263,-122.3998476
37.76548038,-122.4175382
37.76960156,-122.4132019
37.76824834,-122.3964032
37.77221832,-122.4195045
37.762357,-122.4174543
37.73772173,-122.4239306
37.75109143,-122.4055078
37.74250621,-122.4212089
37.74719041,-122.4017992
37.73812253,-122.417251
37.74208796,-122.4178877
37.7707362,-122.3989504
37.76947436,-122.4166043
37.76735988,-122.4221118
37.73173726,-122.4026004
37.72954357,-122.4010343
37.77153318,-122.3994075
37.74957216,-122.4043552
37.77466493,-122.4217333
37.75128857,-122.3989867
37.76966755,-122.41971
37.74651368,-122.4007002
37.77478957,-122.420571
37.73294663,-122.4250362
37.72976888,-122.3967331
37.73641793,-122.4189504
37.75012652,-122.3996052
37.73070027,-122.3986616
37.77404971,-122.4048383
37.75052905,-122.4005809
37.75344347,-122.3980432
37.77306395,-122.3954689
37.773731,-122.4205931
37.77071613,-122.399846
37.7719515,-122.3990255
37.72815927,-122.3995737
37.74872187,-122.3996037
37.74719452,-122.4008176
37.76963607,-122.4161835
37.73000494,-122.4008578
37.73621345,-122.422029
37.75303229,-122.40022
37.76294422,-122.3979521
37.73762628,-122.4213314
37.74764548,-122.3964541
37.74650479,-122.3999194
37.76976811,-122.4037687
37.7319055,-122.3998024
37.73737605,-122.419505
37.76881004,-122.3998355
37.73082031,-122.3971481
37.7495403,-122.3956654
37.77457525,-122.4267879
37.73987386,-122.4163125
37.73404232,-122.398881
37.73822606,-122.4174903
37.76981846,-122.4258027
37.7291688,-122.4003319
37.73863977,-122.4224974
37.72463274,-122.4013155
37.75126821,-122.3962328
37.77145652,-122.4195439
37.76949523,-122.3975924
37.73687549,-122.4191931
37.73279878,-122.4020749
37.74974717,-122.3979685
37.74862421,-122.3999955
37.73344125,-122.4216971
37.75114897,-122.3998888
37.76792347,-122.4182029
37.72707146,-122.4006161
37.72995489,-122.4003773
37.77432963,-122.4232296
37.74071607,-122.4210357
37.76835805,-122.400548
37.73642875,-122.4198434
37.72875305,-122.4014026
37.72928267,-122.4015179
37.72865254,-122.3988361
37.73231329,-122.4015698
37.77070088,-122.4022572
37.74722531,-122.4037138
37.73370611,-122.420115
37.76994298,-122.4019204
37.77190535,-122.4155508
37.75058672,-122.4018426
37.76781774,-122.4004107
37.7493885,-122.3980066
37.727972,-122.3992699
37.74185652,-122.4203603
37.77109376,-122.4229963
37.73841493,-122.4219083
37.73067115,-122.3960098
37.74708945,-122.3995206
37.77103747,-122.400699
37.76798703,-122.4174435
37.73714424,-122.4204275
37.77255301,-122.4191133
37.73583475,-122.4206674
37.76780524,-122.4010041
37.77035262,-122.4253461
37.73094255,-122.3999503
37.77287602,-122.4029173
37.76812292,-122.3969478
37.77031812,-122.4021506
37.73562167,-122.4180268
37.75103271,-122.4032825
37.76805481,-122.3980573
37.75161524,-122.3997395
37.76710659,-122.4042803
37.76928043,-122.3999536
37.72646577,-122.3976112
37.77135607,-122.4001776
37.77311454,-122.4194023
37.75267726,-122.4004498
37.77455639,-122.3967922
37.72813866,-122.401707
37.74087504,-122.4186498
37.74839479,-122.3993863
37.73041168,-122.4035577
37.72968827,-122.4007576
37.74497363,-122.417157
37.73942101,-122.418654
37.77015367,-122.4180407
37.76951414,-122.4053917
37.73001521,-122.4003613
37.76971818,-122.4144283
37.73992267,-122.4170287
37.74885653,-122.4005856
37.76755793,-122.398526
37.73125649,
37.77284463,-122.399596
37.77408388,-122.4219834
37.77055564,-122.4264731
37.74021489,-122.4186962
37.74805981,-122.3991585
37.73115434,-122.3989935
37.77227225,-122.4230113
37.73217973,-122.4006519
37.74777178,-122.3981926
37.7633957,-122.4178583
37.77158626,-122.4153144
37.73232692,-122.399141
37.77095372,-122.3977114
37.72744208,-122.403409
37.73924251,-122.4235377
37.74856614,-122.3994646
37.73337547,-122.3992901
37.73182698,-122.3991059
37.7726354,-122.4048315
37.73804835,-122.4123055
37.74266383,-122.4210602
37.76077927,-122.4163864
37.75199473,-122.3972493
37.76463454,-122.4164571
37.77122055,-122.4216156
37.77647921,-122.4185901
37.76194913,-122.4046044
37.73714863,-122.4185807
37.74393607,-122.4189296
37.76092198,-122.4224677
37.72917977,-122.3992632
37.76909717,-122.4161633
37.76622673,-122.4175093
37.77346036,-122.3963584
37.74976769,-122.399771
37.74785444,-122.3979023
37.72989894,-122.400586
37.75319884,-122.4005621
37.72628792,-122.3973777
37.73133631,-122.4010694
37.74205214,-122.4204562
37.77214866,-122.39786
37.73107831,-122.3969024
37.74048644,-122.4196131
37.73418056,-122.3996878
37.74118962,-122.4155697
37.73684476,-122.4174631
37.72930761,-122.4008455
37.76568364,-122.403499
37.73886312,-122.4226432
37.77616993,-122.4156818
37.72931502,-122.3979519
37.7491033,-122.4001197
37.72911256,-122.4001435
37.77313943,-122.4182467
37.73822416,-122.4272393
37.72960106,-122.3985912
37.74074692,-122.4214018
37.75197714,-122.3987954
37.74957246,-122.4013315
37.76753231,-122.4214491
37.73982703,-122.4196846
37.76703484,-122.3977022
37.73086337,-122.3967957
37.76995103,-122.4203027
37.75396113,-122.3992918
37.7491941,-122.3993004
37.73052234,-122.4028704
37.7274362,-122.3995514
37.72823743,-122.4000328
37.73544098,-122.3992946
37.74836909,-122.4004786
37.77421501,-122.3952427
37.76357115,-122.4161084
37.74755783,-122.3993402
37.7387177,-122.4197924
37.75012665,-122.3985167
37.73186635,-122.3970198
37.74065768,-122.4235708
37.7690156,-122.4036343
37.73061536,-122.4004849
37.77107041,-122.4034984
37.77096992,-122.4024556
37.77515281,-122.4223531
37.76728452,-122.3990331
37.77226653,-122.4010604
37.74844348,-122.4028111
37.771319,-122.4206953
37.76738384,-122.4247865
37.74984888,-122.3989821
37.76961645,-122.4004341
37.77254845,-122.4194775
37.75319019,-122.3995243
37.74961222,-122.4021326
37.75074053,-122.3988586
37.76713844,-122.4034922
37.72601036,-122.4018244
37.77226398,-122.4064074
37.73600865,-122.4167768
37.77374873,-122.3949348
37.74911984,-122.399231
37.76544259,-122.4032125
37.76993268,-122.424759
37.76487217,-122.4273649
37.72797293,-122.3979946
37.7294162,-122.3977698
37.73609952,-122.4199355
37.73630375,-122.4212321
37.74841156,-122.4229266
37.72886425,-122.4013984
37.74909464,-122.3984839
37.73023436,-122.4039251
37.73804104,-122.4218786
37.72869959,-122.4006146
37.75070794,-122.3979328
37.74013615,-122.4190277
37.74619583,-122.3980022
37.73084863,-122.4190978
37.77164293,-122.3991355
37.73017461,-122.4033235
37.74174135,-122.4239452
37.7276668,-122.4007831
37.74894597,-122.4048009
37.76907929,-122.4160203
37.73095605,-122.4032798
37.7674535,-122.4320013
37.73069662,-122.4020524
37.76295757,-122.3997663
37.72920475,-122.4068313
37.74301362,-122.420489
37.76715579,-122.4180155
37.74823039,-122.3987407
37.74816976,-122.4047261
37.73157959,-122.4003685
37.76486956,-122.4132948
37.7329483,-122.3994273
37.7684088,-122.4012579
37.76956933,-122.4256057
37.75092914,-122.4034753
37.760803,-122.4197047
37.74124987,-122.4204863
37.77237251,-122.4211993
37.72948393,-122.3992081
37.74488811,-122.3968456
37.76653201,-122.3955024
37.73114888,-122.3990997
37.76675179,-122.4044003
37.76522563,-122.4242001
37.74678644,-122.4003316
37.76749828,-122.4206862
37.74446234,-122.4172253
37.73845112,-122.4229606
37.74068166,-122.4155835
37.73917457,-122.41999
37.77144252,-122.3992688
37.76715366,-122.4238815
37.74853622,-122.3970131
37.74777388,-122.4006429
37.74845088,-122.4016334
37.74734911,-122.3994409
37.73143805,-122.4014594
37.74955198,-122.3979624
37.7486295,-122.4017347
37.73205149,-122.4013237
37.74107145,-122.4166497
37.76975999,-122.4168493
37.73950714,-122.4211668
37.76726828,-122.3994664
37.72818202,-122.4006323
37.74054748,-122.4198777
37.74006083,-122.4211706
37.77165936,-122.3997128
37.74840613,-122.3989577
37.74271984,-122.4254445
37.74047438,-122.4188314
37.77758735,-122.4164052
37.77774307,-122.3993464
37.77072067,-122.4007057
37.72987773,-122.3998619
37.7449611,-122.4199689
37.74490129,-122.4219292
37.75034109,-122.4011758
37.76673788,-122.4003517
37.77570688,-122.4193726
37.72960024,-122.3975433
37.77028631,-122.4016325
37.74334001,-122.4176351
37.75380416,-122.3993617
37.76771331,-122.3979259
37.74849574,-122.3993797
37.76972163,-122.420701
37.75766998,-122.426072
37.74450159,-122.4168547
37.74301228,-122.4173129
37.76904938,-122.4203142
37.74898071,-122.3982031
37.74055263,-122.4173898
37.76845212,-122.3998134
37.75219041,-122.3996198
37.76293824,-122.4184918
37.73809151,-122.4158358
37.7735581,-122.403785
37.76952087,-122.3995462
37.72729782,-122.4005098
37.76660385,-122.4009995
37.72894737,-122.4019016
37.77180209,-122.4050717
37.73701597,-122.4191627
37.73993993,-122.4200689
37.74092879,-122.4163521
37.77397444,-122.4185928
37.7516267,-122.3981633
37.72889169,-122.4002993
37.77015654,-122.4004131
37.73198914,-122.4011996
37.73436398,-122.4178617
37.72810034,-122.3971064
37.74381722,-122.4226242
37.74848696,-122.4010752
37.77458455,-122.4012675
37.77070262,-122.4247342
37.73674427,-122.4218938
37.75069713,-122.4028437
37.73081142,-122.4002983
37.75311837,-122.4007685
37.7283984,-122.4017417
37.74844494,-122.4001309
37.7666798,-122.4261216
37.74214367,-122.4240314
37.75053053,-122.398696
37.75203031,-122.4013519
37.73091592,-122.4019453
37.77310232,-122.4006623
37.74829238,-122.4023582
37.74276984,-122.4257502
37.77706464,-122.4213177
37.75069583,-122.4011782
37.7742405,-122.4311791
37.77177669,-122.3965912
37.72876627,-122.3979994
37.74202289,-122.4159994
37.75175395,-122.3996961
37.77310132,-122.4209638
37.74852793,-122.40402
37.77033199,-122.4010293
37.76836398,-122.399223
37.74195368,-122.4195976
37.77058095,-122.3995254
37.7697025,-122.4170889
37.72715274,-122.3991103
37.7696209,-122.4152277
37.72847585,-122.3989562
37.73080981,-122.3966678
37.74201,-122.4163901
37.76772618,-122.4217032
37.77303162,-122.4004511
37.74732915,-122.3993171
37.73947883,-122.4225452
37.73526292,-122.4169364
37.7375623,-122.4179164
37.73441733,-122.4190632
37.72797161,-122.4010626
37.77040712,-122.3974254
37.74853716,-122.3980531
37.76852473,-122.4276255
37.72987575,-122.4011263
37.73217333,-122.4011156
37.7337407,-122.4002665
37.72637504,-122.3998589
37.73353072,-122.397602
37.77009379,-122.4245598
37.74231636,-122.4207858
37.73219959,-122.4020583
37.74405299,-122.4168784
37.73076503,-122.39883
37.77428093,-122.4226638
37.76485393,-122.418933
37.73891349,-122.4241076
37.77227621,-122.4277679
37.76909612,-122.4139987
37.75428784,-122.4019978
37.77559852,-122.3975215
37.74906025,-122.3999003
37.7477684,-122.3988341
37.7508299,-122.4031453
37.77402898,-122.4058781
37.76885363,-122.3982528
37.74875652,-122.4013154
37.77129007,-122.4257563
37.77139214,-122.4023956
37.76654944,-122.3988867
37.76944764,-122.3972156
37.7647687,-122.4003877
37.77009216,-122.3986926
37.74982027,-122.3992023
37.74918744,-122.4000438
37.76811443,-122.4020323
37.77538516,-122.4187612
37.74493711,-122.4217918
37.7698035,-122.4174834
37.7264113,-122.3978013
37.77195313,-122.4310461
37.7398571,-122.4207216
37.73102359,-122.3992899
37.74827227,-122.4023098
37.77214718,-122.3980361
37.76734163,-122.4005274
37.739566,-122.4150981
37.73099359,-122.4018721
37.76863153,-122.4218877
37.77219498,-122.4172935
37.73076391,-122.4010709
37.72968815,-122.4043158
37.77304264,-122.4203563
37.74058956,-122.4199863
37.72794825,-122.3999264
37.77321282,-122.42554
37.77342142,-122.3994084
37.74966599,-122.3980291
37.77107765,-122.4220984
37.74971802,-122.4026572
37.77279972,-122.4053502
37.7504424,-122.4014371
37.75132409,-122.3983403
37.73753837,-122.419068
37.77628016,-122.3979483
37.74066526,-122.4173198
37.73844418,-122.4144048
37.7682628,-122.3964354
37.77384431,-122.4177569
37.76791611,-122.4191611
37.77196858,-122.420122
37.75300514,-122.4027734
37.77320314,-122.3968122
37.74867509,-122.3988488
37.77058065,-122.4228501
37.76588438,-122.4046346
37.76763043,-122.4198433
37.76793907,-122.4052208
37.74145998,-122.4199027
37.7302583,-122.4040294
37.73949959,-122.419725
37.77024138,-122.4160969
37.73806297,-122.4248576
37.72947327,-122.4033677
37.7246017,-122.3966089
37.73115529,-122.3987067
37.73097325,-122.3967622
37.77472934,-122.424714
37.74984539,-122.4028497
37.74057683,-122.4218378
37.74267965,-122.4203663
37.76799322,-122.40245
37.74023588,-122.4249058
37.7406118,-122.4161189
37.77482513,-122.4160778
37.77063743,-122.4168488
37.75053102,-122.3991052
37.72850144,-122.3999567
,-122.4029923
37.76581934,-122.4251928
37.77608538,-122.398656
37.76816313,-122.4205222
37.76851554,-122.4169418
37.7744184,-122.3953168
37.77428674,-122.4163835
37.73938921,-122.4177438
37.75075564,-122.4027818
37.741429,-122.4280985
37.76884806,-122.4188008
37.75068693,-122.4030823
37.77489863,-122.4113429
37.765512,-122.4188321
37.74099343,-122.4206218
37.76626317,-122.4024822
37.74120424,-122.4232099
37.76693519,-122.3994265
37.76952418,-122.4219929
37.76926476,-122.4256534
37.7298491,-122.3988496
37.76751284,-122.4192373
37.74753876,-122.4012274
37.77071316,-122.4130386
37.72921039,-122.4024025
37.74827677,-122.39939
37.77415011,-122.3969183
37.76809256,-122.4008384
37.72962214,-122.3980945
37.7398461,-122.4255713
37.77373297,-122.4175677
37.78004325,-122.4180995
37.73976458,-122.421781
37.77036719,-122.4015557
37.73461135,-122.3999666
37.73900393,-122.4221746
37.75437284,-122.4001628
37.74671629,-122.3984927
37.72989929,-122.3958463
37.72901598,-122.4007817
37.73098743,-122.397567
37.76793583,-122.4187634
37.7702956,-122.3950945
37.75166408,-122.3989207
37.76918589,-122.4291657
37.76589569,-122.4212865
37.7288846,-122.3977058
37.74764309,-122.4004144
37.76573102,-122.4213434
37.77194794,-122.4044057
37.77540593,-122.4016199
37.76478166,-122.4040504
37.76912202,-122.420909
37.76575692,-122.4025326
37.72922667,-122.3972409
37.77135728,-122.3991145
37.73099466,-122.4024561
37.75322605,-122.3981338
37.76738083,-122.4231464
37.74739688,-122.4000118
37.73748669,-122.4141552
37.76837909,-122.4291533
37.77244079,-122.4003919
37.76774683,-122.4288547
37.77601327,-122.4208509
37.7319965,-122.3977745
37.76980374,-122.395724
37.73010559,-122.3977009
37.76910385,-122.417897
37.74037677,-122.4220962
37.77296526,-122.4037839
37.72850845,-122.399723
37.7434535,-122.4238243
37.75101628,-122.398035
37.77218981,-122.3998332
37.77060534,-122.3969311
37.74010046,-122.4237812
37.73126455,-122.3989947
37.73873046,-122.4197129
37.75125236,-122.4006368
37.73055301,-122.3993303
37.75283715,-122.4003765
37.76774516,-122.3993795
37.73973165,-122.4247026
37.72939021,-122.3995891
37.74667535,-122.3997477
37.73009816,-122.3985011
37.74935007,-122.4014107
37.77282621,-122.4224267
37.72928686,-122.4025653
37.74937915,-122.3996744
37.73990894,-122.4221156
37.77040574,-122.4189897
37.75323845,-122.3968758
37.73016389,-122.4011501
37.7721002,-122.3941542
37.73598379,-122.4208591
37.74102225,-122.4263669
37.74418671,-122.4231291
37.74182018,-122.4212579
37.72912377,-122.3973127
37.76780992,-122.4003404
37.76907464,-122.3951084
37.77276846,-122.4021369
37.77377714,-122.3969555
37.77418668,-122.4060236
37.74941412,-122.398532
37.73819731,-122.415251
37.77163217,-122.4008358
37.77349698,-122.4249709
37.74243786,-122.4185712
37.73987288,-122.4189902
37.74420279,-122.4176232
